amfi_code,date,nav,scheme_name,fund_house,scheme_type,scheme_category,isin_growth,isin_div_reinvestment,source_file,previous_nav,nav_change,nav_return_pct
120503,2013-01-02,15.0253,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,,,
120503,2013-01-03,15.0737,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.0253,0.04840000000000089,0.3221233519463897
120503,2013-01-04,15.0702,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.0737,-0.0035000000000007248,-0.02321924942118209
120503,2013-01-07,15.0913,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.0702,0.021100000000000563,0.14001141325264804
120503,2013-01-08,15.1146,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.0913,0.023299999999998988,0.15439359100938282
120503,2013-01-09,15.0517,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.1146,-0.06289999999999907,-0.41615391740435786
120503,2013-01-10,15.0619,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.0517,0.01019999999999932,0.06776643169874047
120503,2013-01-11,14.8886,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,15.0619,-0.17329999999999934,-1.1505852515286872
120503,2013-01-14,14.9767,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,14.8886,0.08809999999999896,0.591727899198037
120503,2013-01-15,14.9813,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,14.9767,0.0045999999999999375,0.030714376331234104
120503,2013-01-16,14.8752,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,14.9813,-0.10609999999999964,-0.7082162429161665
120503,2013-01-17,14.8214,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,14.8752,-0.05379999999999896,-0.361675809400875
120503,2013-01-18,14.7954,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,14.8214,-0.0259999999999998,-0.1754220249099262
120503,2013-01-21,14.7538,Axis ELSS Tax Saver Fund - Direct Plan - Growth Option,Axis Mutual Fund,Open Ended Schemes,Equity Scheme - ELSS,INF846K01EW2,,nav_120503_20260625.csv,14.7954,-0.04160000000000075,-0.2811684712816196
